COVID 19 Rules,Written Record,Recording,"Meeting
Record",Day,Month,Year,Date,"Press
Release",Topic/Subject,"Security Council
Outcome / Vote",Presidential Statement,Communique,Press Elements,Resolution,Unanimous,Failed,Vetoed,No Outcome,Closed Meeting,Presidency,Gender_Rep,P5 Presidency,Non-P5 Presidency,Region,PermRep_Name,Note
0,n/a,n/a,S/PV.4659(closed),9,December,2002,12/9/2002,none issued,Central African Republic,Communiqué,0,1,0,0,0,0,0,0,1,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4658(closed),9,December,2002,12/9/2002,none issued,Central African Republic,Communiqué,0,1,0,0,0,0,0,0,1,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4657,9,December,2002,12/9/2002,SC/7589,Angola,"S/RES/1448 (2002)
15-0-0",0,0,0,1,1,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4660 (Resumption 1),10,December,2002,12/10/2002,SC/7591,Civilians in armed conflict,--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4660,10,December,2002,12/10/2002,SC/7591,Civilians in armed conflict,--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4661,12,December,2002,12/12/2002,SC/7595,Bosnia and Herzegovina,S/PRST/2002/33,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4662,12,December,2002,12/12/2002,SC/7596,Croatia,S/PRST/2002/34,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4663,12,December,2002,12/12/2002,SC/7598,Somalia,S/PRST/2002/35,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4664,13,December,2002,12/13/2002,SC/7599,Afghanistan,--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4665,13,December,2002,12/13/2002,SC/7600,Liberia,S/PRST/2002/36,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4666,13,December,2002,12/13/2002,SC/7601,International Tribunal — Rwanda,"S/RES/1449 (2002)
15-0-0",0,0,0,1,1,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4667,13,December,2002,12/13/2002,SC/7602,Peace and security — terrorist acts,"S/RES/1450 (2002)
14-1-0",0,0,0,1,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4668,16,December,2002,12/16/2002,SC/7603,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4669(closed),17,December,2002,12/17/2002,none issued,Meeting with countries contributing troops to the United Nations Disengagement Observer Force,Communiqué,0,1,0,0,0,0,0,0,1,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4670,17,December,2002,12/17/2002,SC/7604,Middle East — UNDOF,"S/RES/1451 (2002)
15-0-0",0,0,0,1,1,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4670,17,December,2002,12/17/2002,SC/7604,Middle East — UNDOF,S/PRST/2002/37,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4671,17,December,2002,12/17/2002,SC/7605,Angola,--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4672,17,December,2002,12/17/2002,SC/7606,Peace and security — terrorist acts,S/PRST/2002/38,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4673,18,December,2002,12/18/2002,SC/7607,"Briefings by the Chairpersons of Sanctions Committees and Working Groups — sanctions, Africa, peacekeeping operations",--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4674,18,December,2002,12/18/2002,SC/7608,International Tribunal — Rwanda & Yugoslavia,S/PRST/2002/39,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4675,18,December,2002,12/18/2002,SC/7609,Burundi,S/PRST/2002/40,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4676,19,December,2002,12/19/2002,SC/7615,Kosovo (Federal Republic of Yugoslavia),--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4677,20,December,2002,12/20/2002,SC/7616,Wrap-up discussion on the work of the Security Council for the month of December,--,0,0,0,0,0,0,0,1,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4678,20,December,2002,12/20/2002,SC/7617,Peace and security — terrorist acts,"S/RES/1452 (2002)
15-0-0",0,0,0,1,1,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4679,20,December,2002,12/20/2002,SC/7618,Civilians in armed conflict,S/PRST/2002/41,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4680,20,December,2002,12/20/2002,SC/7619,Côte d'Ivoire,S/PRST/2002/42,1,0,0,0,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4681,20,December,2002,12/20/2002,SC/7620,"Middle East situation, including the Palestinian question","Draft resolutionS/2002/1385vetoed by USA
12-1-2",0,0,0,0,0,0,1,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4682,24,December,2002,12/24/2002,SC/7621,Afghanistan,"S/RES/1453 (2002)
15-0-0",0,0,0,1,1,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4683,30,December,2002,12/30/2002,SC/7623,Iraq-Kuwait,"S/RES/1454 (2002)
13-0-2",0,0,0,1,0,0,0,0,0,Colombia,male,no,yes,GRULAC,Alfonso Valdivieso Sarmiento ,
0,n/a,n/a,S/PV.4684 (Resumption 1),14,January,2003,1/14/2003,SC/7631,Children and armed conflict,--,0,0,0,0,0,0,0,1,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4684,14,January,2003,1/14/2003,SC/7631,Children and armed conflict,,0,0,0,0,0,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4685,16,January,2003,1/16/2003,SC/7635,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4687(closed),17,January,2003,1/17/2003,none issued,Meeting with countries contributing troops to the UN Observer Mission in Georgia,Communiqué,0,1,0,0,0,0,0,0,1,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4686,17,January,2003,1/17/2003,SC/7636,Peace and security — terrorist acts,"S/RES/1455 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4688,20,January,2003,1/20/2003,SC/7638,High-level meeting: combating terrorism,"S/RES/1456 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4689(closed),21,January,2003,1/21/2003,none issued,Meeting with countries contributing troops to the UN Interim Force in Lebanon,Communiqué,0,1,0,0,0,0,0,0,1,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4690(closed),22,January,2003,1/22/2003,none issued,Meeting with countries contributing troops to the UN Mission for the Referendum in Western Sahara,Communiqué,0,1,0,0,0,0,0,0,1,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4691,24,January,2003,1/24/2003,SC/7642,Democratic Republic of the Congo,"S/RES/1457 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4692,27,January,2003,1/27/2003,SC/7644,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4693,28,January,2003,1/28/2003,SC/7647,Liberia,"S/RES/1458 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4694,28,January,2003,1/28/2003,SC/7648,Kimberley Process Certification Scheme,"S/RES/1459 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4695,30,January,2003,1/30/2003,SC/7649,Children and armed conflict,"S/RES/1460 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4696,30,January,2003,1/30/2003,SC/7650,Middle East — UNIFIL,"S/RES/1461 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4697,30,January,2003,1/30/2003,SC/7651,Georgia,"S/RES/1462 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4698,30,January,2003,1/30/2003,SC/7652,Western Sahara,"S/RES/1463 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4699,31,January,2003,1/31/2003,SC/7654,Afghanistan,--,0,0,0,0,0,0,0,1,0,France,male,yes,no,WEOG,Jean-Marc de La Sablière,
0,n/a,n/a,S/PV.4700,4,February,2003,2/4/2003,SC/7657,Côte d'Ivoire,"S/RES/1464 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4701,5,February,2003,2/5/2003,SC/7658,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4703,6,February,2003,2/6/2003,SC/7659,Kosovo (Serbia and Montenegro),S/PRST/2003/1,1,0,0,0,0,0,0,0,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4702,6,February,2003,2/6/2003,SC/7659,Kosovo (Serbia and Montenegro),--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4704,13,February,2003,2/13/2003,SC/7661,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4705,13,February,2003,2/13/2003,SC/7662,Democratic Republic of the Congo,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4706,13,February,2003,2/13/2003,SC/7663,Peace and security — terrorist acts,"S/RES/1465 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4708(closed),14,February,2003,2/14/2003,none issued,Iraq-Kuwait,Communiqué,0,1,0,0,0,0,0,0,1,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4707,14,February,2003,2/14/2003,SC/7664,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4709,18,February,2003,2/18/2003,none issued,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4709 (Resumption 1)+Corr.1,19,February,2003,2/19/2003,SC/7666,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4710,20,February,2003,2/20/2003,SC/7667,Peace and security — terrorist acts,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4712(closed),24,February,2003,2/24/2003,none issued,Afghanistan,Communiqué,0,1,0,0,0,0,0,0,1,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4711,24,February,2003,2/24/2003,SC/7670,Afghanistan,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4713,25,February,2003,2/25/2003,SC/7672,Sanctions,--,0,0,0,0,0,0,0,1,0,Germany,male,no,yes,WEOG,Gunter Pleuger,
0,n/a,n/a,S/PV.4714,7,March,2003,3/7/2003,SC/7682,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4716(closed),10,March,2003,3/10/2003,none issued,Meeting with countries contributing troops to the UN Mission in Ethiopia and Eritrea,Communiqué,0,1,0,0,0,0,0,0,1,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4715,10,March,2003,3/10/2003,SC/7683,Timor-Leste,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4717,11,March,2003,3/11/2003,SC/7685,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4718,12,March,2003,3/12/2003,SC/7686,Somalia,S/PRST/2003/2,1,0,0,0,0,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4717 (Resumption 1),12,March,2003,3/12/2003,SC/7687,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4719,14,March,2003,3/14/2003,SC/7690,Eritrea-Ethiopia,"S/RES/1466 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4720 (Resumption 1),18,March,2003,3/18/2003,SC/7694,Small arms — West Africa,"S/RES/1467 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4720,18,March,2003,3/18/2003,SC/7694,Small arms — West Africa,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4721,19,March,2003,3/19/2003,SC/7696,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4722,19,March,2003,3/19/2003,SC/7697,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4724(closed),20,March,2003,3/20/2003,none issued,Meeting with countries contributing troops to the UN Mission in Sierra Leone,Communiqué,0,1,0,0,0,0,0,0,1,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4723,20,March,2003,3/20/2003,SC/7699,Democratic Republic of the Congo,"S/RES/1468 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4725,25,March,2003,3/25/2003,SC/7704,Western Sahara,"S/RES/1469 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4726,26,March,2003,3/26/2003,SC/7705,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4726 (Resumption 1),27,March,2003,3/27/2003,SC/7707,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4727,27,March,2003,3/27/2003,SC/7708,Afghanistan,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4728,28,March,2003,3/28/2003,SC/7709,Bougainville,--,0,0,0,0,0,0,0,1,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4729,28,March,2003,3/28/2003,SC/7710,Sierra Leone,"S/RES/1470 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4730,28,March,2003,3/28/2003,SC/7711,Afghanistan,"S/RES/1471 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4731,28,March,2003,3/28/2003,SC/7712,International Tribunal — Rwanda,Letter (S/2003/382),0,0,0,0,0,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4732,28,March,2003,3/28/2003,SC/7713,Iraq-Kuwait,"S/RES/1472 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Guinea,male,no,yes,AG,François Lonseny Fall,
0,n/a,n/a,S/PV.4733(closed),2,April,2003,4/2/2003,none issued,Meeting with countries contributing troops to the UN Iraq-Kuwait Observation Mission,Communiqué,0,1,0,0,0,0,0,0,1,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4734 (Resumption 1)+Corr.2,4,April,2003,4/4/2003,SC/7718,Peace and security — terrorist acts,S/PRST/2003/3,1,0,0,0,0,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4734,4,April,2003,4/4/2003,SC/7718,Peace and security — terrorist acts,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4735,4,April,2003,4/4/2003,SC/7719,Timor-Leste,"S/RES/1473 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4736,7,April,2003,4/7/2003,SC/7720,Peace and security — Africa's food crisis,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4737,8,April,2003,4/8/2003,SC/7721,Somalia,"S/RES/1474 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4738,10,April,2003,4/10/2003,SC/7723,Cyprus,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4739+Corr.1,11,April,2003,4/11/2003,SC/7724,Peace and security — regional organizations,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4740,14,April,2003,4/14/2003,SC/7727,Cyprus,"S/RES/1475 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4741+Corr.1,16,April,2003,4/16/2003,SC/7733,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4742,23,April,2003,4/23/2003,SC/7737,Kosovo (Serbia and Montenegro),--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4743,24,April,2003,4/24/2003,SC/7738,Iraq-Kuwait,"S/RES/1476 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4744,28,April,2003,4/28/2003,SC/7741,Timor-Leste,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4747(closed),29,April,2003,4/29/2003,none issued,Côte d'Ivoire,Communiqué,0,1,0,0,0,0,0,0,1,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4745,29,April,2003,4/29/2003,SC/7742,International Tribunal — Rwanda,"S/RES/1477 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4746,29,April,2003,4/29/2003,SC/7743,Côte d'Ivoire,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4748+Corr.1,30,April,2003,4/30/2003,SC/7744,Wrap-up discussion on the work of the Security Council for the month of April,--,0,0,0,0,0,0,0,1,0,Mexico,male,no,yes,GRULAC,Adolfo Aguilar Zinser,
0,n/a,n/a,S/PV.4749,2,May,2003,5/2/2003,SC/7748,Burundi,S/PRST/2003/4,1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4750,6,May,2003,5/6/2003,SC/7751,Afghanistan,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4751,6,May,2003,5/6/2003,SC/7752,Liberia,"S/RES/1478 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4752,6,May,2003,5/6/2003,SC/7754,Peace and security — terrorist acts,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4753 (Resumption 1),13,May,2003,5/13/2003,SC/7756,Pacific settlement of disputes,S/PRST/2003/5,1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4753,13,May,2003,5/13/2003,SC/7756,Pacific settlement of disputes,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4754,13,May,2003,5/13/2003,SC/7758,Côte d'Ivoire,"S/RES/1479 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4755(closed),16,May,2003,5/16/2003,none issued,Meeting with countries contributing troops to the UN Mission of Support in East Timor,Communiqué,0,1,0,0,0,0,0,0,1,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4756,16,May,2003,5/16/2003,SC/7759,Democratic Republic of the Congo,S/PRST/2003/6,1,0,0,0,0,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4757,19,May,2003,5/19/2003,SC/7761,"Middle East situation, including the Palestinian question",--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4758,19,May,2003,5/19/2003,SC/7762,Timor-Leste,"S/RES/1480 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4759,19,May,2003,5/19/2003,SC/7763,International Tribunal — Yugoslavia,"S/RES/1481 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4760,19,May,2003,5/19/2003,SC/7764,International Tribunal — Rwanda,"S/RES/1482 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4761,22,May,2003,5/22/2003,SC/7765,Iraq-Kuwait termination of trade and financial sanctions,"S/RES/1483 (2003)
14-0-0
(The Syrian Arab Republic did not participate in the voting.)",0,0,0,1,0,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4762 (Resumption 1),22,May,2003,5/22/2003,SC/7767,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4762,22,May,2003,5/22/2003,SC/7767,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4763(closed),28,May,2003,5/28/2003,none issued,Meeting with countries contributing troops to the UN Mission for the Referendum in Western Sahara,Communiqué,0,1,0,0,0,0,0,0,1,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4764,30,May,2003,5/30/2003,SC/7772,Democratic Republic of the Congo,"S/RES/1484 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4765,30,May,2003,5/30/2003,SC/7773,Western Sahara,"S/RES/1485 (2003)
15-0-0",0,0,0,1,1,0,0,0,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4766 (Resumption 1),30,May,2003,5/30/2003,SC/7774,Wrap-up discussion on the work of the Security Council for the month of May Conflicts in Africa,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4766,30,May,2003,5/30/2003,SC/7774,Wrap-up discussion on the work of the Security Council for the month of May Conflicts in Africa,--,0,0,0,0,0,0,0,1,0,Pakistan,male,no,yes,APG,Munir Akram,
0,n/a,n/a,S/PV.4767(closed),4,June,2003,6/4/2003,none issued,Meeting with countries contributing troops to the UN Organization Mission in the Democratic Republic of the Congo,Communiqué,0,1,0,0,0,0,0,0,1,Russia,male,yes,no,EEG,Sergey Lavrov,
0,n/a,n/a,S/PV.4769(closed),5,June,2003,6/5/2003,none issued,Meeting with countries contributing troops to the UN Peacekeeping Force in Cyprus,Communiqué,0,1,0,0,0,0,0,0,1,Russia,male,yes,no,EEG,Sergey Lavrov,
0,n/a,n/a,S/PV.4768,5,June,2003,6/5/2003,SC/7777,Iraq-Kuwait,--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Sergey Lavrov,
0,n/a,n/a,S/PV.4770,10,June,2003,6/10/2003,SC/7785,Kosovo (Serbia and Montenegro),--,0,0,0,0,0,0,0,1,0,Russia,male,yes,no,EEG,Sergey Lavrov,
